,1_early,1_late,2_early,2_late,3_early,3_late,4_early,4_late,5_early,5_late,6_early,6_late
0.52,1544.464893,1225.662346,1545.205784,1748.364769,1279.493632,1119.911146,1119.053126,1104.737295,1002.323218,1005.605323,755.4006237,721.3396981
0.53,1627.468086,1253.904499,1591.127625,1827.775188,1318.938969,1159.311045,1151.921855,1130.889376,1032.273288,1034.760262,778.0558192,742.0398432
0.54,1710.947386,1282.914212,1638.0063,1908.599258,1359.056709,1199.670666,1185.269296,1157.153552,1062.618256,1064.479616,801.0913276,762.9814819
0.55,1794.72717,1312.785854,1685.900406,1990.851356,1399.892119,1241.048039,1219.124129,1183.596876,1093.371119,1094.764732,824.5135356,784.1869682
0.56,1878.694124,1343.624721,1734.872033,2074.724287,1441.492484,1283.50482,1253.516488,1210.283297,1124.546585,1125.618423,848.3302062,805.6791241
0.57,1962.784176,1375.549626,1784.987188,2160.439908,1483.907444,1327.10675,1288.478139,1237.27513,1156.16112,1157.045142,872.5505437,827.4814206
0.58,2046.971354,1408.696144,1836.316256,2248.220019,1527.189336,1371.92414,1324.042671,1264.634295,1188.233008,1189.051148,897.1852649,849.6181574
0.59,2131.258814,1443.22078,1888.934522,2338.290672,1571.393571,1418.032422,1360.245712,1292.423412,1220.78244,1221.64467,922.2466787,872.1146465
0.6,2215.671916,1479.306405,1942.922741,2430.885999,1616.579043,1465.512757,1397.125159,1320.706825,1253.83161,1254.836071,947.748777,894.9974025
0.61,2300.253013,1517.169523,1998.367786,2526.251811,1662.808577,1514.452719,1434.721442,1349.551594,1287.404846,1288.63802,973.7073382,918.2943441
0.62,2385.057659,1557.070181,2055.363376,2624.649155,1710.149423,1564.947069,1473.077811,1379.028514,1321.528757,1323.065665,1000.140047,942.0350108
0.63,2470.151904,1599.324014,2114.010895,2726.358002,1758.673811,1617.098631,1512.240665,1409.2132,1356.232409,1358.136825,1027.066634,966.2507997
0.64,2555.610451,1644.254377,2174.420337,2831.681202,1808.459576,1671.019296,1552.25992,1440.187273,1391.547535,1393.872199,1054.509032,990.9752259
0.65,2641.543082,1692.162402,2236.711377,2940.94885,1859.590865,1726.831165,1593.189425,1472.039713,1427.508782,1430.295594,1082.491568,1016.244214
0.66,2728.241912,1743.389871,2301.014631,3054.523222,1912.158942,1784.667878,1635.087445,1504.868415,1464.153991,1467.434186,1111.041173,1042.096423
0.67,2816.050662,1798.331749,2367.475095,3172.804461,1966.263114,1844.676161,1678.017199,1538.782039,1501.524533,1505.318819,1140.187642,1068.573623
0.68,2905.294915,1857.446542,2436.255656,3296.23721,2022.011792,1907.018317,1722.047497,1573.902226,1539.665696,1543.984344,1169.96392,1095.721111
0.69,2996.293353,1921.269,2507.536293,3425.318466,2079.523728,1971.874571,1767.25346,1610.366311,1578.62714,1583.47002,1200.406452,1123.588206
0.7,3089.367076,1990.42572,2581.516183,3560.60697,2138.929456,2039.444846,1813.717368,1648.330681,1618.463428,1623.819975,1231.555584,1152.228808
0.71,3184.847756,2065.654355,2658.416586,3702.734543,2200.376459,2109.951667,1861.529648,1687.974999,1659.23465,1665.083754,1263.456037,1181.702058
0.72,3283.085351,2147.827249,2738.484268,3852.419924,2264.037356,2183.643671,1910.79003,1729.504783,1701.007156,1707.316961,1296.157469,1212.07311
0.73,3384.455918,2237.980435,2821.995592,4010.485804,2330.105791,2260.799806,1961.611438,1773.116763,1743.854432,1750.582022,1329.715139,1243.41404
0.74,3489.370024,2337.349003,2909.261441,4177.880004,2398.798332,2341.734376,2014.133482,1819.002388,1787.85885,1794.949097,1364.190696,1275.804929
0.75,3598.282227,2447.409748,3000.633177,4355.700533,2470.358399,2426.803173,2068.516761,1867.377423,1833.127795,1840.497172,1399.655922,1309.335894
0.76,3711.702194,2569.931609,3096.509915,4545.144483,2545.061025,2516.410948,2124.941312,1918.487054,1879.795754,1887.317542,1436.208464,1344.111413
0.77,3830.208096,2707.033416,3197.347467,4750,2623.218697,2611.020611,2183.610185,1972.611297,1928.013078,1935.541054,1473.963832,1380.250269
0.78,3954.463168,2861.246408,3303.669439,4750,2705.188549,2711.164655,2244.753833,2030.071655,1977.948489,1985.333385,1513.051552,1417.887172
0.79,4085.236566,3035.575393,3416.081125,4750,2791.381336,2817.459453,2308.635549,2091.239432,2029.79286,2036.880742,1553.618022,1457.175846
0.8,4223.430144,3233.54654,3535.28707,4750,2882.272725,2930.623353,2375.558258,2156.546161,2083.763901,2090.394021,1595.830055,1498.292882
0.81,4370.113445,3459.221915,3662.11354,4750,2978.417658,3051.499826,2445.87312,2226.496869,2140.112031,2146.11442,1639.879322,1541.4426
0.82,4526.570213,3717.152928,3797.537588,4750,3080.468842,3181.087419,2519.990528,2301.687094,2199.127849,2204.320534,1685.987999,1586.863251
0.83,4694.350214,4012.242798,3942.725175,4750,3189.200866,3320.579048,2598.394374,2382.825031,2261.151769,2265.337468,1734.416017,1634.835041
0.84,4750,4349.502921,4099.081913,4750,3305.542114,3471.4143,2681.660805,2470.760716,2326.586611,2329.548714,1785.470557,1685.690635
0.85,4750,4733.797599,4268.321702,4750,3430.617667,3635.350178,2770.483277,2566.525087,2395.914346,2397.411904,1839.518628,1739.82915
0.86,4750,4750,4452.561321,4750,3565.808042,3814.558583,2865.706617,2671.383183,2469.718753,2469.480095,1897.004069,1797.735088
0.87,4750,4750,4654.453007,4750,3712.831237,4011.763416,2968.374258,2786.90797,2548.716668,2546.43109,1958.470959,1860.004484
0.88,4750,4750,4750,4750,3873.860035,4230.438018,3079.795225,2915.085092,2633.802089,2629.108774,2024.596579,1927.38181
0.89,4750,4750,4750,4750,4051.694206,4475.097277,3201.641629,3058.46528,2726.110014,2718.58288,2096.239027,2000.813394
0.9,4750,4750,4750,4750,4250.021238,4750,3336.094881,3220.392649,2827.111608,2816.238024,2174.508032,2081.527065
0.91,4750,4750,4750,4750,4473.825707,4750,3486.072842,3405.358609,2938.761134,2923.911022,2260.873971,2171.155081
0.92,4750,4750,4750,4750,4730.060534,4750,3655.597903,3619.573427,3063.732349,3044.111642,2357.342763,2271.93184
0.93,4750,4750,4750,4750,4750,4750,3850.424792,3871.936279,3205.818558,3180.395809,2466.750793,2387.028264
0.94,4750,4750,4750,4750,4750,4750,4079.181976,4175.786605,3370.653421,3338.03736,2593.294183,2521.153778
0.95,4750,4750,4750,4750,4750,4750,4355.623888,4552.326775,3567.118443,3525.338285,2743.557376,2681.730319
0.96,4750,4750,4750,4750,4750,4750,4703.589035,4750,3810.402765,3756.473546,2928.736245,2881.440017
0.97,4750,4750,4750,4750,4750,4750,4750,4750,4129.745998,4058.679543,3170.221969,3144.654882
0.98,4750,4750,4750,4750,4750,4750,4750,4750,4593.248447,4495.248086,3517.309669,3527.949731
0.99,4750,4750,4750,4750,4750,4750,4750,4750,4750,4750,4134.053099,4221.569276
